"Sample1","Sample2","shared_ARGs_a","unique_ARGs_sample1_b","unique_ARGs_sample2_c","Total_Jaccard","Turnover","Nestedness","City1","Environment1","City2","Environment2","Pair_type"
"Kuala_Lumpur_Sewage","Oslo_Sewage",34,140,14,0.819148936170213,0.451612903225806,0.367536032944406,"Kuala_Lumpur","Sewage","Oslo","Sewage","Sewage-Sewage"
"Kuala_Lumpur_Sewage","Rio_de_Janeiro_Sewage",51,123,13,0.727272727272727,0.337662337662338,0.38961038961039,"Kuala_Lumpur","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Kuala_Lumpur_Sewage","Barcelona_Transit",9,165,4,0.949438202247191,0.470588235294118,0.478849966953073,"Kuala_Lumpur","Sewage","Barcelona","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Berlin_Transit",11,163,14,0.941489361702128,0.717948717948718,0.22354064375341,"Kuala_Lumpur","Sewage","Berlin","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Bogota_Transit",15,159,8,0.917582417582418,0.516129032258065,0.401453385324353,"Kuala_Lumpur","Sewage","Bogota","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Hanoi_Transit",42,132,24,0.787878787878788,0.533333333333333,0.254545454545455,"Kuala_Lumpur","Sewage","Hanoi","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Hong_Kong_Transit",19,155,14,0.898936170212766,0.595744680851064,0.303191489361702,"Kuala_Lumpur","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Ilorin_Transit",34,140,14,0.819148936170213,0.451612903225806,0.367536032944406,"Kuala_Lumpur","Sewage","Ilorin","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Kuala_Lumpur_Transit",48,126,23,0.756345177664975,0.48936170212766,0.266983475537315,"Kuala_Lumpur","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Lisbon_Transit",15,159,10,0.918478260869565,0.571428571428571,0.347049689440994,"Kuala_Lumpur","Sewage","Lisbon","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Oslo_Transit",11,163,5,0.93854748603352,0.476190476190476,0.462357009843043,"Kuala_Lumpur","Sewage","Oslo","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Porto_Transit",15,159,2,0.914772727272727,0.210526315789474,0.704246411483254,"Kuala_Lumpur","Sewage","Porto","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Rio_de_Janeiro_Transit",20,154,18,0.895833333333333,0.642857142857143,0.25297619047619,"Kuala_Lumpur","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Santiago_Transit",8,166,3,0.954802259887006,0.428571428571429,0.526230831315577,"Kuala_Lumpur","Sewage","Santiago","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Singapore_Transit",11,163,3,0.937853107344633,0.352941176470588,0.584911930874044,"Kuala_Lumpur","Sewage","Singapore","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Sofia_Transit",18,156,15,0.904761904761905,0.625,0.279761904761905,"Kuala_Lumpur","Sewage","Sofia","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Taipei_Transit",17,157,13,0.909090909090909,0.604651162790698,0.304439746300211,"Kuala_Lumpur","Sewage","Taipei","Transit","Sewage-Transit"
"Kuala_Lumpur_Sewage","Vienna_Transit",20,154,15,0.894179894179894,0.6,0.294179894179894,"Kuala_Lumpur","Sewage","Vienna","Transit","Sewage-Transit"
"Oslo_Sewage","Rio_de_Janeiro_Sewage",19,29,45,0.795698924731183,0.753246753246753,0.0424521714844295,"Oslo","Sewage","Rio_de_Janeiro","Sewage","Sewage-Sewage"
"Oslo_Sewage","Barcelona_Transit",7,41,6,0.87037037037037,0.631578947368421,0.238791423001949,"Oslo","Sewage","Barcelona","Transit","Sewage-Transit"
"Oslo_Sewage","Berlin_Transit",6,42,19,0.91044776119403,0.863636363636364,0.0468113975576662,"Oslo","Sewage","Berlin","Transit","Sewage-Transit"
"Oslo_Sewage","Bogota_Transit",12,36,11,0.796610169491525,0.647058823529412,0.149551345962114,"Oslo","Sewage","Bogota","Transit","Sewage-Transit"
"Oslo_Sewage","Hanoi_Transit",17,31,49,0.824742268041237,0.784810126582278,0.0399321414589586,"Oslo","Sewage","Hanoi","Transit","Sewage-Transit"
"Oslo_Sewage","Hong_Kong_Transit",14,34,19,0.791044776119403,0.730769230769231,0.0602755453501722,"Oslo","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Oslo_Sewage","Ilorin_Transit",19,29,29,0.753246753246753,0.753246753246753,0,"Oslo","Sewage","Ilorin","Transit","Sewage-Transit"
"Oslo_Sewage","Kuala_Lumpur_Transit",17,31,54,0.833333333333333,0.784810126582278,0.0485232067510549,"Oslo","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Oslo_Sewage","Lisbon_Transit",12,36,13,0.80327868852459,0.684210526315789,0.119068162208801,"Oslo","Sewage","Lisbon","Transit","Sewage-Transit"
"Oslo_Sewage","Oslo_Transit",9,39,7,0.836363636363636,0.608695652173913,0.227667984189723,"Oslo","Sewage","Oslo","Transit","Sewage-Transit"
"Oslo_Sewage","Porto_Transit",8,40,9,0.859649122807018,0.692307692307692,0.167341430499325,"Oslo","Sewage","Porto","Transit","Sewage-Transit"
"Oslo_Sewage","Rio_de_Janeiro_Transit",17,31,21,0.753623188405797,0.711864406779661,0.0417587816261361,"Oslo","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Oslo_Sewage","Santiago_Transit",6,42,5,0.886792452830189,0.625,0.261792452830189,"Oslo","Sewage","Santiago","Transit","Sewage-Transit"
"Oslo_Sewage","Singapore_Transit",9,39,5,0.830188679245283,0.526315789473684,0.303872889771599,"Oslo","Sewage","Singapore","Transit","Sewage-Transit"
"Oslo_Sewage","Sofia_Transit",16,32,17,0.753846153846154,0.68,0.0738461538461538,"Oslo","Sewage","Sofia","Transit","Sewage-Transit"
"Oslo_Sewage","Taipei_Transit",14,34,16,0.78125,0.695652173913043,0.0855978260869565,"Oslo","Sewage","Taipei","Transit","Sewage-Transit"
"Oslo_Sewage","Vienna_Transit",14,34,21,0.797101449275362,0.75,0.0471014492753623,"Oslo","Sewage","Vienna","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Barcelona_Transit",8,56,5,0.884057971014493,0.555555555555556,0.328502415458937,"Rio_de_Janeiro","Sewage","Barcelona","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Berlin_Transit",8,56,17,0.901234567901235,0.80952380952381,0.091710758377425,"Rio_de_Janeiro","Sewage","Berlin","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Bogota_Transit",10,54,13,0.87012987012987,0.722222222222222,0.147907647907648,"Rio_de_Janeiro","Sewage","Bogota","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Hanoi_Transit",22,42,44,0.796296296296296,0.792452830188679,0.00384346610761699,"Rio_de_Janeiro","Sewage","Hanoi","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Hong_Kong_Transit",15,49,18,0.817073170731707,0.705882352941177,0.111190817790531,"Rio_de_Janeiro","Sewage","Hong_Kong","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Ilorin_Transit",20,44,28,0.782608695652174,0.736842105263158,0.0457665903890161,"Rio_de_Janeiro","Sewage","Ilorin","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Kuala_Lumpur_Transit",24,40,47,0.783783783783784,0.769230769230769,0.0145530145530145,"Rio_de_Janeiro","Sewage","Kuala_Lumpur","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Lisbon_Transit",14,50,11,0.813333333333333,0.611111111111111,0.202222222222222,"Rio_de_Janeiro","Sewage","Lisbon","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Oslo_Transit",9,55,7,0.873239436619718,0.608695652173913,0.264543784445805,"Rio_de_Janeiro","Sewage","Oslo","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Porto_Transit",11,53,6,0.842857142857143,0.521739130434783,0.32111801242236,"Rio_de_Janeiro","Sewage","Porto","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Rio_de_Janeiro_Transit",15,49,23,0.827586206896552,0.754098360655738,0.0734878462408141,"Rio_de_Janeiro","Sewage","Rio_de_Janeiro","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Santiago_Transit",6,58,5,0.91304347826087,0.625,0.28804347826087,"Rio_de_Janeiro","Sewage","Santiago","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Singapore_Transit",10,54,4,0.852941176470588,0.444444444444444,0.408496732026144,"Rio_de_Janeiro","Sewage","Singapore","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Sofia_Transit",13,51,20,0.845238095238095,0.754716981132076,0.0905211141060197,"Rio_de_Janeiro","Sewage","Sofia","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Taipei_Transit",11,53,19,0.867469879518072,0.775510204081633,0.0919596754364397,"Rio_de_Janeiro","Sewage","Taipei","Transit","Sewage-Transit"
"Rio_de_Janeiro_Sewage","Vienna_Transit",14,50,21,0.835294117647059,0.75,0.0852941176470589,"Rio_de_Janeiro","Sewage","Vienna","Transit","Sewage-Transit"
"Barcelona_Transit","Berlin_Transit",10,3,15,0.642857142857143,0.375,0.267857142857143,"Barcelona","Transit","Berlin","Transit","Transit-Transit"
"Barcelona_Transit","Bogota_Transit",11,2,12,0.56,0.266666666666667,0.293333333333333,"Barcelona","Transit","Bogota","Transit","Transit-Transit"
"Barcelona_Transit","Hanoi_Transit",12,1,54,0.82089552238806,0.142857142857143,0.678038379530917,"Barcelona","Transit","Hanoi","Transit","Transit-Transit"
"Barcelona_Transit","Hong_Kong_Transit",11,2,22,0.685714285714286,0.266666666666667,0.419047619047619,"Barcelona","Transit","Hong_Kong","Transit","Transit-Transit"
"Barcelona_Transit","Ilorin_Transit",11,2,37,0.78,0.266666666666667,0.513333333333333,"Barcelona","Transit","Ilorin","Transit","Transit-Transit"
"Barcelona_Transit","Kuala_Lumpur_Transit",10,3,61,0.864864864864865,0.375,0.489864864864865,"Barcelona","Transit","Kuala_Lumpur","Transit","Transit-Transit"
"Barcelona_Transit","Lisbon_Transit",7,6,18,0.774193548387097,0.631578947368421,0.142614601018676,"Barcelona","Transit","Lisbon","Transit","Transit-Transit"
"Barcelona_Transit","Oslo_Transit",9,4,7,0.55,0.470588235294118,0.0794117647058824,"Barcelona","Transit","Oslo","Transit","Transit-Transit"
"Barcelona_Transit","Porto_Transit",9,4,8,0.571428571428571,0.470588235294118,0.100840336134454,"Barcelona","Transit","Porto","Transit","Transit-Transit"
"Barcelona_Transit","Rio_de_Janeiro_Transit",12,1,26,0.692307692307692,0.142857142857143,0.549450549450549,"Barcelona","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Barcelona_Transit","Santiago_Transit",8,5,3,0.5,0.428571428571429,0.0714285714285715,"Barcelona","Transit","Santiago","Transit","Transit-Transit"
"Barcelona_Transit","Singapore_Transit",6,7,8,0.714285714285714,0.7,0.0142857142857143,"Barcelona","Transit","Singapore","Transit","Transit-Transit"
"Barcelona_Transit","Sofia_Transit",12,1,21,0.647058823529412,0.142857142857143,0.504201680672269,"Barcelona","Transit","Sofia","Transit","Transit-Transit"
"Barcelona_Transit","Taipei_Transit",9,4,21,0.735294117647059,0.470588235294118,0.264705882352941,"Barcelona","Transit","Taipei","Transit","Transit-Transit"
"Barcelona_Transit","Vienna_Transit",10,3,25,0.736842105263158,0.375,0.361842105263158,"Barcelona","Transit","Vienna","Transit","Transit-Transit"
"Berlin_Transit","Bogota_Transit",15,10,8,0.545454545454545,0.516129032258065,0.0293255131964809,"Berlin","Transit","Bogota","Transit","Transit-Transit"
"Berlin_Transit","Hanoi_Transit",14,11,52,0.818181818181818,0.611111111111111,0.207070707070707,"Berlin","Transit","Hanoi","Transit","Transit-Transit"
"Berlin_Transit","Hong_Kong_Transit",12,13,21,0.739130434782609,0.684210526315789,0.0549199084668192,"Berlin","Transit","Hong_Kong","Transit","Transit-Transit"
"Berlin_Transit","Ilorin_Transit",15,10,33,0.741379310344828,0.571428571428571,0.169950738916256,"Berlin","Transit","Ilorin","Transit","Transit-Transit"
"Berlin_Transit","Kuala_Lumpur_Transit",14,11,57,0.829268292682927,0.611111111111111,0.218157181571816,"Berlin","Transit","Kuala_Lumpur","Transit","Transit-Transit"
"Berlin_Transit","Lisbon_Transit",13,12,12,0.648648648648649,0.648648648648649,0,"Berlin","Transit","Lisbon","Transit","Transit-Transit"
"Berlin_Transit","Oslo_Transit",8,17,8,0.757575757575758,0.666666666666667,0.0909090909090909,"Berlin","Transit","Oslo","Transit","Transit-Transit"
"Berlin_Transit","Porto_Transit",11,14,6,0.645161290322581,0.521739130434783,0.123422159887798,"Berlin","Transit","Porto","Transit","Transit-Transit"
"Berlin_Transit","Rio_de_Janeiro_Transit",21,4,17,0.5,0.275862068965517,0.224137931034483,"Berlin","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Berlin_Transit","Santiago_Transit",10,15,1,0.615384615384615,0.166666666666667,0.448717948717949,"Berlin","Transit","Santiago","Transit","Transit-Transit"
"Berlin_Transit","Singapore_Transit",6,19,8,0.818181818181818,0.727272727272727,0.0909090909090909,"Berlin","Transit","Singapore","Transit","Transit-Transit"
"Berlin_Transit","Sofia_Transit",13,12,20,0.711111111111111,0.648648648648649,0.0624624624624625,"Berlin","Transit","Sofia","Transit","Transit-Transit"
"Berlin_Transit","Taipei_Transit",9,16,21,0.804347826086957,0.780487804878049,0.0238600212089077,"Berlin","Transit","Taipei","Transit","Transit-Transit"
"Berlin_Transit","Vienna_Transit",11,14,24,0.775510204081633,0.717948717948718,0.0575614861329147,"Berlin","Transit","Vienna","Transit","Transit-Transit"
"Bogota_Transit","Hanoi_Transit",15,8,51,0.797297297297297,0.516129032258065,0.281168265039233,"Bogota","Transit","Hanoi","Transit","Transit-Transit"
"Bogota_Transit","Hong_Kong_Transit",14,9,19,0.666666666666667,0.5625,0.104166666666667,"Bogota","Transit","Hong_Kong","Transit","Transit-Transit"
"Bogota_Transit","Ilorin_Transit",16,7,32,0.709090909090909,0.466666666666667,0.242424242424242,"Bogota","Transit","Ilorin","Transit","Transit-Transit"
"Bogota_Transit","Kuala_Lumpur_Transit",14,9,57,0.825,0.5625,0.2625,"Bogota","Transit","Kuala_Lumpur","Transit","Transit-Transit"
"Bogota_Transit","Lisbon_Transit",13,10,12,0.628571428571429,0.606060606060606,0.0225108225108225,"Bogota","Transit","Lisbon","Transit","Transit-Transit"
"Bogota_Transit","Oslo_Transit",10,13,6,0.655172413793103,0.545454545454545,0.109717868338558,"Bogota","Transit","Oslo","Transit","Transit-Transit"
"Bogota_Transit","Porto_Transit",12,11,5,0.571428571428571,0.454545454545455,0.116883116883117,"Bogota","Transit","Porto","Transit","Transit-Transit"
"Bogota_Transit","Rio_de_Janeiro_Transit",18,5,20,0.581395348837209,0.357142857142857,0.224252491694352,"Bogota","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Bogota_Transit","Santiago_Transit",11,12,0,0.521739130434783,0,0.521739130434783,"Bogota","Transit","Santiago","Transit","Transit-Transit"
"Bogota_Transit","Singapore_Transit",8,15,6,0.724137931034483,0.6,0.124137931034483,"Bogota","Transit","Singapore","Transit","Transit-Transit"
"Bogota_Transit","Sofia_Transit",15,8,18,0.634146341463415,0.516129032258065,0.11801730920535,"Bogota","Transit","Sofia","Transit","Transit-Transit"
"Bogota_Transit","Taipei_Transit",11,12,19,0.738095238095238,0.685714285714286,0.0523809523809524,"Bogota","Transit","Taipei","Transit","Transit-Transit"
"Bogota_Transit","Vienna_Transit",13,10,22,0.711111111111111,0.606060606060606,0.105050505050505,"Bogota","Transit","Vienna","Transit","Transit-Transit"
"Hanoi_Transit","Hong_Kong_Transit",19,47,14,0.7625,0.595744680851064,0.166755319148936,"Hanoi","Transit","Hong_Kong","Transit","Transit-Transit"
"Hanoi_Transit","Ilorin_Transit",30,36,18,0.642857142857143,0.545454545454545,0.0974025974025975,"Hanoi","Transit","Ilorin","Transit","Transit-Transit"
"Hanoi_Transit","Kuala_Lumpur_Transit",50,16,21,0.425287356321839,0.390243902439024,0.0350434538828147,"Hanoi","Transit","Kuala_Lumpur","Transit","Transit-Transit"
"Hanoi_Transit","Lisbon_Transit",15,51,10,0.802631578947368,0.571428571428571,0.231203007518797,"Hanoi","Transit","Lisbon","Transit","Transit-Transit"
"Hanoi_Transit","Oslo_Transit",11,55,5,0.845070422535211,0.476190476190476,0.368879946344735,"Hanoi","Transit","Oslo","Transit","Transit-Transit"
"Hanoi_Transit","Porto_Transit",11,55,6,0.847222222222222,0.521739130434783,0.32548309178744,"Hanoi","Transit","Porto","Transit","Transit-Transit"
"Hanoi_Transit","Rio_de_Janeiro_Transit",21,45,17,0.746987951807229,0.618181818181818,0.128806133625411,"Hanoi","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Hanoi_Transit","Santiago_Transit",10,56,1,0.850746268656716,0.166666666666667,0.68407960199005,"Hanoi","Transit","Santiago","Transit","Transit-Transit"
"Hanoi_Transit","Singapore_Transit",9,57,5,0.873239436619718,0.526315789473684,0.346923647146034,"Hanoi","Transit","Singapore","Transit","Transit-Transit"
"Hanoi_Transit","Sofia_Transit",19,47,14,0.7625,0.595744680851064,0.166755319148936,"Hanoi","Transit","Sofia","Transit","Transit-Transit"
"Hanoi_Transit","Taipei_Transit",12,54,18,0.857142857142857,0.75,0.107142857142857,"Hanoi","Transit","Taipei","Transit","Transit-Transit"
"Hanoi_Transit","Vienna_Transit",18,48,17,0.783132530120482,0.653846153846154,0.129286376274328,"Hanoi","Transit","Vienna","Transit","Transit-Transit"
"Hong_Kong_Transit","Ilorin_Transit",22,11,26,0.627118644067797,0.5,0.127118644067797,"Hong_Kong","Transit","Ilorin","Transit","Transit-Transit"
"Hong_Kong_Transit","Kuala_Lumpur_Transit",20,13,51,0.761904761904762,0.565217391304348,0.196687370600414,"Hong_Kong","Transit","Kuala_Lumpur","Transit","Transit-Transit"
"Hong_Kong_Transit","Lisbon_Transit",10,23,15,0.791666666666667,0.75,0.0416666666666666,"Hong_Kong","Transit","Lisbon","Transit","Transit-Transit"
"Hong_Kong_Transit","Oslo_Transit",15,18,1,0.558823529411765,0.117647058823529,0.441176470588235,"Hong_Kong","Transit","Oslo","Transit","Transit-Transit"
"Hong_Kong_Transit","Porto_Transit",11,22,6,0.717948717948718,0.521739130434783,0.196209587513935,"Hong_Kong","Transit","Porto","Transit","Transit-Transit"
"Hong_Kong_Transit","Rio_de_Janeiro_Transit",15,18,23,0.732142857142857,0.705882352941177,0.0262605042016806,"Hong_Kong","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Hong_Kong_Transit","Santiago_Transit",9,24,2,0.742857142857143,0.307692307692308,0.435164835164835,"Hong_Kong","Transit","Santiago","Transit","Transit-Transit"
"Hong_Kong_Transit","Singapore_Transit",14,19,0,0.575757575757576,0,0.575757575757576,"Hong_Kong","Transit","Singapore","Transit","Transit-Transit"
"Hong_Kong_Transit","Sofia_Transit",26,7,7,0.35,0.35,0,"Hong_Kong","Transit","Sofia","Transit","Transit-Transit"
"Hong_Kong_Transit","Taipei_Transit",22,11,8,0.463414634146341,0.421052631578947,0.0423620025673941,"Hong_Kong","Transit","Taipei","Transit","Transit-Transit"
"Hong_Kong_Transit","Vienna_Transit",23,10,12,0.488888888888889,0.465116279069767,0.0237726098191214,"Hong_Kong","Transit","Vienna","Transit","Transit-Transit"
"Ilorin_Transit","Kuala_Lumpur_Transit",34,14,37,0.6,0.451612903225806,0.148387096774194,"Ilorin","Transit","Kuala_Lumpur","Transit","Transit-Transit"
"Ilorin_Transit","Lisbon_Transit",14,34,11,0.76271186440678,0.611111111111111,0.151600753295668,"Ilorin","Transit","Lisbon","Transit","Transit-Transit"
"Ilorin_Transit","Oslo_Transit",14,34,2,0.72,0.222222222222222,0.497777777777778,"Ilorin","Transit","Oslo","Transit","Transit-Transit"
"Ilorin_Transit","Porto_Transit",13,35,4,0.75,0.380952380952381,0.369047619047619,"Ilorin","Transit","Porto","Transit","Transit-Transit"
"Ilorin_Transit","Rio_de_Janeiro_Transit",24,24,14,0.612903225806452,0.538461538461538,0.0744416873449132,"Ilorin","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Ilorin_Transit","Santiago_Transit",10,38,1,0.795918367346939,0.166666666666667,0.629251700680272,"Ilorin","Transit","Santiago","Transit","Transit-Transit"
"Ilorin_Transit","Singapore_Transit",12,36,2,0.76,0.25,0.51,"Ilorin","Transit","Singapore","Transit","Transit-Transit"
"Ilorin_Transit","Sofia_Transit",22,26,11,0.627118644067797,0.5,0.127118644067797,"Ilorin","Transit","Sofia","Transit","Transit-Transit"
"Ilorin_Transit","Taipei_Transit",17,31,13,0.721311475409836,0.604651162790698,0.116660312619138,"Ilorin","Transit","Taipei","Transit","Transit-Transit"
"Ilorin_Transit","Vienna_Transit",21,27,14,0.661290322580645,0.571428571428571,0.0898617511520737,"Ilorin","Transit","Vienna","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Lisbon_Transit",12,59,13,0.857142857142857,0.684210526315789,0.172932330827068,"Kuala_Lumpur","Transit","Lisbon","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Oslo_Transit",13,58,3,0.824324324324324,0.315789473684211,0.508534850640114,"Kuala_Lumpur","Transit","Oslo","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Porto_Transit",12,59,5,0.842105263157895,0.454545454545455,0.38755980861244,"Kuala_Lumpur","Transit","Porto","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Rio_de_Janeiro_Transit",18,53,20,0.802197802197802,0.689655172413793,0.112542629784009,"Kuala_Lumpur","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Santiago_Transit",10,61,1,0.861111111111111,0.166666666666667,0.694444444444445,"Kuala_Lumpur","Transit","Santiago","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Singapore_Transit",11,60,3,0.851351351351351,0.352941176470588,0.498410174880763,"Kuala_Lumpur","Transit","Singapore","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Sofia_Transit",20,51,13,0.761904761904762,0.565217391304348,0.196687370600414,"Kuala_Lumpur","Transit","Sofia","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Taipei_Transit",19,52,11,0.768292682926829,0.536585365853659,0.231707317073171,"Kuala_Lumpur","Transit","Taipei","Transit","Transit-Transit"
"Kuala_Lumpur_Transit","Vienna_Transit",23,48,12,0.72289156626506,0.51063829787234,0.21225326839272,"Kuala_Lumpur","Transit","Vienna","Transit","Transit-Transit"
"Lisbon_Transit","Oslo_Transit",5,20,11,0.861111111111111,0.814814814814815,0.0462962962962964,"Lisbon","Transit","Oslo","Transit","Transit-Transit"
"Lisbon_Transit","Porto_Transit",11,14,6,0.645161290322581,0.521739130434783,0.123422159887798,"Lisbon","Transit","Porto","Transit","Transit-Transit"
"Lisbon_Transit","Rio_de_Janeiro_Transit",19,6,19,0.568181818181818,0.387096774193548,0.18108504398827,"Lisbon","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Lisbon_Transit","Santiago_Transit",9,16,2,0.666666666666667,0.307692307692308,0.358974358974359,"Lisbon","Transit","Santiago","Transit","Transit-Transit"
"Lisbon_Transit","Singapore_Transit",5,20,9,0.852941176470588,0.782608695652174,0.0703324808184143,"Lisbon","Transit","Singapore","Transit","Transit-Transit"
"Lisbon_Transit","Sofia_Transit",10,15,23,0.791666666666667,0.75,0.0416666666666666,"Lisbon","Transit","Sofia","Transit","Transit-Transit"
"Lisbon_Transit","Taipei_Transit",7,18,23,0.854166666666667,0.837209302325581,0.0169573643410852,"Lisbon","Transit","Taipei","Transit","Transit-Transit"
"Lisbon_Transit","Vienna_Transit",9,16,26,0.823529411764706,0.780487804878049,0.043041606886657,"Lisbon","Transit","Vienna","Transit","Transit-Transit"
"Oslo_Transit","Porto_Transit",8,8,9,0.68,0.666666666666667,0.0133333333333334,"Oslo","Transit","Porto","Transit","Transit-Transit"
"Oslo_Transit","Rio_de_Janeiro_Transit",9,7,29,0.8,0.608695652173913,0.191304347826087,"Oslo","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Oslo_Transit","Santiago_Transit",7,9,4,0.65,0.533333333333333,0.116666666666667,"Oslo","Transit","Santiago","Transit","Transit-Transit"
"Oslo_Transit","Singapore_Transit",11,5,3,0.421052631578947,0.352941176470588,0.0681114551083591,"Oslo","Transit","Singapore","Transit","Transit-Transit"
"Oslo_Transit","Sofia_Transit",15,1,18,0.558823529411765,0.117647058823529,0.441176470588235,"Oslo","Transit","Sofia","Transit","Transit-Transit"
"Oslo_Transit","Taipei_Transit",15,1,15,0.516129032258065,0.117647058823529,0.398481973434535,"Oslo","Transit","Taipei","Transit","Transit-Transit"
"Oslo_Transit","Vienna_Transit",15,1,20,0.583333333333333,0.117647058823529,0.465686274509804,"Oslo","Transit","Vienna","Transit","Transit-Transit"
"Porto_Transit","Rio_de_Janeiro_Transit",13,4,25,0.69047619047619,0.380952380952381,0.30952380952381,"Porto","Transit","Rio_de_Janeiro","Transit","Transit-Transit"
"Porto_Transit","Santiago_Transit",10,7,1,0.444444444444444,0.166666666666667,0.277777777777778,"Porto","Transit","Santiago","Transit","Transit-Transit"
"Porto_Transit","Singapore_Transit",6,11,8,0.76,0.727272727272727,0.0327272727272727,"Porto","Transit","Singapore","Transit","Transit-Transit"
"Porto_Transit","Sofia_Transit",11,6,22,0.717948717948718,0.521739130434783,0.196209587513935,"Porto","Transit","Sofia","Transit","Transit-Transit"
"Porto_Transit","Taipei_Transit",9,8,21,0.763157894736842,0.64,0.123157894736842,"Porto","Transit","Taipei","Transit","Transit-Transit"
"Porto_Transit","Vienna_Transit",10,7,25,0.761904761904762,0.583333333333333,0.178571428571428,"Porto","Transit","Vienna","Transit","Transit-Transit"
"Rio_de_Janeiro_Transit","Santiago_Transit",11,27,0,0.710526315789474,0,0.710526315789474,"Rio_de_Janeiro","Transit","Santiago","Transit","Transit-Transit"
"Rio_de_Janeiro_Transit","Singapore_Transit",7,31,7,0.844444444444444,0.666666666666667,0.177777777777778,"Rio_de_Janeiro","Transit","Singapore","Transit","Transit-Transit"
"Rio_de_Janeiro_Transit","Sofia_Transit",16,22,17,0.709090909090909,0.68,0.0290909090909091,"Rio_de_Janeiro","Transit","Sofia","Transit","Transit-Transit"
"Rio_de_Janeiro_Transit","Taipei_Transit",11,27,19,0.807017543859649,0.775510204081633,0.0315073397780165,"Rio_de_Janeiro","Transit","Taipei","Transit","Transit-Transit"
"Rio_de_Janeiro_Transit","Vienna_Transit",14,24,21,0.76271186440678,0.75,0.0127118644067796,"Rio_de_Janeiro","Transit","Vienna","Transit","Transit-Transit"
"Santiago_Transit","Singapore_Transit",5,6,9,0.75,0.705882352941177,0.0441176470588235,"Santiago","Transit","Singapore","Transit","Transit-Transit"
"Santiago_Transit","Sofia_Transit",9,2,24,0.742857142857143,0.307692307692308,0.435164835164835,"Santiago","Transit","Sofia","Transit","Transit-Transit"
"Santiago_Transit","Taipei_Transit",8,3,22,0.757575757575758,0.428571428571429,0.329004329004329,"Santiago","Transit","Taipei","Transit","Transit-Transit"
"Santiago_Transit","Vienna_Transit",9,2,26,0.756756756756757,0.307692307692308,0.449064449064449,"Santiago","Transit","Vienna","Transit","Transit-Transit"
